9.989409108804950810e-01,9.939749808970319567e-01,9.914416508310381904e-01,9.889451270750401202e-01,9.838541305331949260e-01,9.832961902992310987e-01,9.813343038752508907e-01,9.791720276704932724e-01,9.771770723561613581e-01,9.768327481034334570e-01,9.762296941703199060e-01,9.741810914036678204e-01,9.735398195193476489e-01,9.730422353493829446e-01,9.725527012507927394e-01,9.719635875399149638e-01,9.717592806526623717e-01,9.987636861735961213e-01,9.975417580978012122e-01,9.973226628320513987e-01,9.971343217096613198e-01,9.926930192280535303e-01,9.903998166306247075e-01,9.892557163061598269e-01,9.832864953235984640e-01,9.825449483039466747e-01,9.800843793634608225e-01,9.783673176643489233e-01,9.774255224413264109e-01,9.761787210265346904e-01,9.759262684985301473e-01,9.758673321614295126e-01
9.989006996327535193e-01,9.937447448245757542e-01,9.911120770493039300e-01,9.885174648525207886e-01,9.831970050277120121e-01,9.826007251848793977e-01,9.805701524004551972e-01,9.783239380758811388e-01,9.762513201838497467e-01,9.758948598922067008e-01,9.752706083093891642e-01,9.731410734202150525e-01,9.724713973032905745e-01,9.719548064767425943e-01,9.714467647845570486e-01,9.708320680130381186e-01,9.706197264755211940e-01,9.987164115264601794e-01,9.974463996848556002e-01,9.972181064310058352e-01,9.970215672697526621e-01,9.924139167046819310e-01,9.900310127481103395e-01,9.888422183005139976e-01,9.826050169318291116e-01,9.818312792912888831e-01,9.792381368601382752e-01,9.774265300454126892e-01,9.764411678976999687e-01,9.751414700571680028e-01,9.748776791844656620e-01,9.748154886951440057e-01
9.988604311091422439e-01,9.935141500739966824e-01,9.907819537603224092e-01,9.880890581494122804e-01,9.825386583198354451e-01,9.819039508967943863e-01,9.798045490469396990e-01,9.774742056266930712e-01,9.753237471829706573e-01,9.749551232211427498e-01,9.743096251605531943e-01,9.720989657949666851e-01,9.714008175115386168e-01,9.708651742397074180e-01,9.703385802481023781e-01,9.696982382425696212e-01,9.694778426215933109e-01,9.986690781047337095e-01,9.973509713561659051e-01,9.971134780052980373e-01,9.969087388916150205e-01,9.921344154145445016e-01,9.896617355566423857e-01,9.884282085669615636e-01,9.819222679643839768e-01,9.811162732993484736e-01,9.783902775239816663e-01,9.764839248549774808e-01,9.754549021279184107e-01,9.741021901425379603e-01,9.738270358356233558e-01,9.737615840184942195e-01
9.988842886040306679e-01,9.936506482357395642e-01,9.909771455544356122e-01,9.883421925097073402e-01,9.829242329471881146e-01,9.823104521691170543e-01,9.802525102783208322e-01,9.779718881543555398e-01,9.758674060284485696e-01,9.755061023461755187e-01,9.748733985832851445e-01,9.727105318446569449e-01,9.720288286207455775e-01,9.715044783589367183e-01,9.709889019288382439e-01,9.703634201448883001e-01,9.701477725128538898e-01,9.986970685284739524e-01,9.974071607148148333e-01,9.971750009157157590e-01,9.969749869804700459e-01,9.922998046342087486e-01,9.898799052974206480e-01,9.886726821847570124e-01,9.823220012315099225e-01,9.815346871366652515e-01,9.788831453516354530e-01,9.770297166975686620e-01,9.760257116035035985e-01,9.747038156572210843e-01,9.744352035746924878e-01,9.743715724471706530e-01
9.989081256878487025e-01,9.937870190072901622e-01,9.911721426768997922e-01,9.885950636115862222e-01,9.833093796270171438e-01,9.827164957489231689e-01,9.806999629527241025e-01,9.784689948888134481e-01,9.764104266687575473e-01,9.760564334481203197e-01,9.754365066204265799e-01,9.733213653965074874e-01,9.726560840089356619e-01,9.721430107524269282e-01,9.716384362422023635e-01,9.710277934422356649e-01,9.708168870625247804e-01,9.987250380033519948e-01,9.974633251797314637e-01,9.972364982063732786e-01,9.970412087983764327e-01,9.924650521890102661e-01,9.900979071561735179e-01,9.889169745163850500e-01,9.827212898219437331e-01,9.819526338325142989e-01,9.793754538419225941e-01,9.775748836436813916e-01,9.765958649412276316e-01,9.753047451955718650e-01,9.750426669498536425e-01,9.749808541861830768e-01
9.989168877703550331e-01,9.938377982312003311e-01,9.912459432409139737e-01,9.886916828504931365e-01,9.834747595404718101e-01,9.828993155296585904e-01,9.808944222328781493e-01,9.786823908029070873e-01,9.766414834804230116e-01,9.762895809578931994e-01,9.756732675989376879e-01,9.735771421072548781e-01,9.729201530058311231e-01,9.724112075183066750e-01,9.719105490148345350e-01,9.713071392406350535e-01,9.710981054547651592e-01,9.987355937014561480e-01,9.974857776271340848e-01,9.972615251264844716e-01,9.970686710598576363e-01,9.925268757969027966e-01,9.901812543615580164e-01,9.890110219801816482e-01,9.828934554272455992e-01,9.821339448863238841e-01,9.796066650941613885e-01,9.778425370043263287e-01,9.768772130408015508e-01,9.756005629950849078e-01,9.753418969067698674e-01,9.752813437984352296e-01
9.989256439417867339e-01,9.938885421023242461e-01,9.913196899643935689e-01,9.887882302654531497e-01,9.836400224065806608e-01,9.830820101481978490e-01,9.810887495947795411e-01,9.788956439954119571e-01,9.768723875044882377e-01,9.765225744402143970e-01,9.759098723947430276e-01,9.738327516386353633e-01,9.731840500735645660e-01,9.726792299070132763e-01,9.721824850707668775e-01,9.715863040323298172e-01,9.713791417168698983e-01,9.987461434049719200e-01,9.975082234492302913e-01,9.972865452837609279e-01,9.970961264229921683e-01,9.925886618831909480e-01,9.902645599189370262e-01,9.891050256828992637e-01,9.830654985011613167e-01,9.823151260823027586e-01,9.798377122577255349e-01,9.781100028617353281e-01,9.771583650069314286e-01,9.758961755173842789e-01,9.756409194359914050e-01,9.755816251942887041e-01
9.989310438032877881e-01,9.939199000864514799e-01,9.913653787740591694e-01,9.888481329873742842e-01,9.837443074759556483e-01,9.831980186278688194e-01,9.812115775757338509e-01,9.790302143597653384e-01,9.770179236953991930e-01,9.766693402270595348e-01,9.760587581726636319e-01,9.739935069108083265e-01,9.733501417293738411e-01,9.728478645410540970e-01,9.723535211254001887e-01,9.717619758395275031e-01,9.715559808350123783e-01,9.987526772721062596e-01,9.975222501874239089e-01,9.973022215949511882e-01,9.971133748585717660e-01,9.926268755089280305e-01,9.903162629320050314e-01,9.891634324427617253e-01,9.831741224295507120e-01,9.824296125111229294e-01,9.799851961431824687e-01,9.782816399016637243e-01,9.773388918736659603e-01,9.760859355247949454e-01,9.758328831808108506e-01,9.757744241725335721e-01
9.989364409420478097e-01,9.939512419401050902e-01,9.914110431060851880e-01,9.889080031931443138e-01,9.838485401221125359e-01,9.833139712144940425e-01,9.813343470082608322e-01,9.791647218205644654e-01,9.771633929573021460e-01,9.768160386102668902e-01,9.762075757250525676e-01,9.741541895911858262e-01,9.735161588657390563e-01,9.730164237003215977e-01,9.725244807966954008e-01,9.719375695309175889e-01,9.717327413954915949e-01,9.987592083813185972e-01,9.975362739079883800e-01,9.973178948326791859e-01,9.971306201654758228e-01,9.926650721161498492e-01,9.903679472694565389e-01,9.892218196941564567e-01,9.832826915018866298e-01,9.825440408420086369e-01,9.801326068570651584e-01,9.784531936215448145e-01,9.775193317865674691e-01,9.762756048181771007e-01,9.760247553193209802e-01,9.759671312089822637e-01
9.988698684603866118e-01,9.935692133076133858e-01,9.908626400455755601e-01,9.881951935697730338e-01,9.827300030216489235e-01,9.821194638005256161e-01,9.800306482601901514e-01,9.777211091339522708e-01,9.755901356274010450e-01,9.752234399116116448e-01,9.745812460551629419e-01,9.723919160161083042e-01,9.717039558697366797e-01,9.711727581667216613e-01,9.706503205788949984e-01,9.700187623943822279e-01,9.698004593713621668e-01,9.986805962026665817e-01,9.973761324318400900e-01,9.971417471326522453e-01,9.969400129376947417e-01,9.922016051702837736e-01,9.897532726735424058e-01,9.885318381917824748e-01,9.821218043718464852e-01,9.813269317579524920e-01,9.786671643060969039e-01,9.768094758817559287e-01,9.757977088624446571e-01,9.744623479149786549e-01,9.741914313704570505e-01,9.741276637699057828e-01
9.988031345693142438e-01,9.931861717074333962e-01,9.903126783973761338e-01,9.874802678415525170e-01,9.816079399540985628e-01,9.809211613845052469e-01,9.787227717309917585e-01,9.762727898124589077e-01,9.740116752295983060e-01,9.736255637200169621e-01,9.729495076401898368e-01,9.706236918078455789e-01,9.698856018040701299e-01,9.693228133959881365e-01,9.687697563326034267e-01,9.680933676761888096e-01,9.678615343528496062e-01,9.986018186498608618e-01,9.972157953178437673e-01,9.969653977231154318e-01,9.967491983553653512e-01,9.917370173814127332e-01,9.891372717148977367e-01,9.878404228698748346e-01,9.809572385709534048e-01,9.801059382355827854e-01,9.771969259973515287e-01,9.751603032319230424e-01,9.740703385932535374e-01,9.726429884541228921e-01,9.723519271728440216e-01,9.722819923798690089e-01
9.987798907243042867e-01,9.930540157598505280e-01,9.901252314812944988e-01,9.872383564917855958e-01,9.812634125285822906e-01,9.805690713289867411e-01,9.783255320057214766e-01,9.758279481524434473e-01,9.735230195206583392e-01,9.731289814449031184e-01,9.724390171932200122e-01,9.700685221757967547e-01,9.693173676044369858e-01,9.687435404335211775e-01,9.681795674364297444e-01,9.674910311367336258e-01,9.672547381396661148e-01,9.985749193721183969e-01,9.971635068181454731e-01,9.969087340341359349e-01,9.966888618664052624e-01,9.915773153736001655e-01,9.889290235893717362e-01,9.876079479445381004e-01,9.806010059530170242e-01,9.797345153534779971e-01,9.767826923760599689e-01,9.747169296746144296e-01,9.736085330129287119e-01,9.721553108722698067e-01,9.718592066083676650e-01,9.717882775627326719e-01
9.987566175863703544e-01,9.929216848813261498e-01,9.899375230199896070e-01,9.869960988381569766e-01,9.809183639249187125e-01,9.802164358459753979e-01,9.779276907462575164e-01,9.753824358594810340e-01,9.730336316789530704e-01,9.726316566845276679e-01,9.719277658933936914e-01,9.695125290001774809e-01,9.687482914656300181e-01,9.681634106383932847e-01,9.675885070958066825e-01,9.668878066388690851e-01,9.666470481216133948e-01,9.985479901359569643e-01,9.971111840070827625e-01,9.968520354104333236e-01,9.966284899421355981e-01,9.914174221790049701e-01,9.887205576302225962e-01,9.873752427388560182e-01,9.802442361566061635e-01,9.793625342869631822e-01,9.763678338114095689e-01,9.742728924305614768e-01,9.731460429503168141e-01,9.716669196862960378e-01,9.713657670065989347e-01,9.712938426357003996e-01
9.987933313527119772e-01,9.931314262645204449e-01,9.902368442577146324e-01,9.873838099232065124e-01,9.814986167235937309e-01,9.808233649097295448e-01,9.786005567999676025e-01,9.761315597394665255e-01,9.738531799773624265e-01,9.734628311290464131e-01,9.727792850358436549e-01,9.704368857099829881e-01,9.696967043186482949e-01,9.691292442944652308e-01,9.685714004700138879e-01,9.678925872769454930e-01,9.676590737933719044e-01,9.985908870150606020e-01,9.971964636691454942e-01,9.969451456464112349e-01,9.967284492187039602e-01,9.916713043357496815e-01,9.890543049700692979e-01,9.877488067294087903e-01,9.808453848818026177e-01,9.799911439539545910e-01,9.770981795876758635e-01,9.750749857915455010e-01,9.739840805190028705e-01,9.725506186847174828e-01,9.722589633403283527e-01,9.721895036644991883e-01
9.988299933017177334e-01,9.933408474263042409e-01,9.905356789336828838e-01,9.877708662065248779e-01,9.820778267983184540e-01,9.814291849256411293e-01,9.792721886794441000e-01,9.768792877004500719e-01,9.746711836139344554e-01,9.742924369606306145e-01,9.736291931532317090e-01,9.713594733175823226e-01,9.706432956416870539e-01,9.700932186491306730e-01,9.695523975678486117e-01,9.688954238213139947e-01,9.686691397483113697e-01,9.986337307329815616e-01,9.972816805988385935e-01,9.970381914932293643e-01,9.968283426575641482e-01,9.919248312185050542e-01,9.893876344115049015e-01,9.881219214181191646e-01,9.814454529291239959e-01,9.806186222022421628e-01,9.778271982609716417e-01,9.758756169307468697e-01,9.748205887866077113e-01,9.734327003831907410e-01,9.731505243443850928e-01,9.730835247032529889e-01
9.988107475378290578e-01,9.932314188936367527e-01,9.903804511692052559e-01,9.875705249834275667e-01,9.817921083344866018e-01,9.811369928608945079e-01,9.789427185533077225e-01,9.765104204243632013e-01,9.742660514945579164e-01,9.738807604765390424e-01,9.732060347781181786e-01,9.708993217516674878e-01,9.701722864895668819e-01,9.696130784322906093e-01,9.690632303983627294e-01,9.683961684838529038e-01,9.681661924285768217e-01,9.986114499588805149e-01,9.972383290096745734e-01,9.969912005988668113e-01,9.967782923857668731e-01,9.917925804272270662e-01,9.892151312545679476e-01,9.879293316197395036e-01,9.811500102632060294e-01,9.803105553806629180e-01,9.774831901155442981e-01,9.755071101575496506e-01,9.744367288586706088e-01,9.730273637545926446e-01,9.727409925092419529e-01,9.726731568962763141e-01
9.987914819641356967e-01,9.931218719639661741e-01,9.902250463361862431e-01,9.873699492265123334e-01,9.815060364862425724e-01,9.808444308419949076e-01,9.786128402578805341e-01,9.761410978793159110e-01,9.738604221460217536e-01,9.734685797051576550e-01,9.727823595937377110e-01,9.704386105538390650e-01,9.697007050987188626e-01,9.691323557995678017e-01,9.685734708284433614e-01,9.678963094217331031e-01,9.676626373831545003e-01,9.985891489219663741e-01,9.971949541872446865e-01,9.969441860435092062e-01,9.967282181085775905e-01,9.916602001597338845e-01,9.890424804145885318e-01,9.877365856141869793e-01,9.808542033262742654e-01,9.800021099886038201e-01,9.771387577425857396e-01,9.751381524883652174e-01,9.740524037314666206e-01,9.726215419250616723e-01,9.723309717303512123e-01,9.722622993997893648e-01
9.987911914630049903e-01,9.931194636823663657e-01,9.902202492722719240e-01,9.873626830896697903e-01,9.814742953789060698e-01,9.808013725986571840e-01,9.785733058889052316e-01,9.761001478032789169e-01,9.738179872091995426e-01,9.734267254054199681e-01,9.727415660916697293e-01,9.703955218981797914e-01,9.696548418453535545e-01,9.690863632828109475e-01,9.685274779045230931e-01,9.678481024520463327e-01,9.676142201064270587e-01,9.985884959637312264e-01,9.971922125815516624e-01,9.969406824103047571e-01,9.967238645558744725e-01,9.916569419939389451e-01,9.890361404163053871e-01,9.877287368536031842e-01,9.808204808267123598e-01,9.799655542973831901e-01,9.770756605964275865e-01,9.750550735312638606e-01,9.739638779897812348e-01,9.725290238348279770e-01,9.722372199229463163e-01,9.721678527246818691e-01
9.987908958773076273e-01,9.931170268840275872e-01,9.902154101714614187e-01,9.873553627258213616e-01,9.814424757960446000e-01,9.807582333023278087e-01,9.785336887853876009e-01,9.760591123479379627e-01,9.737754650293747316e-01,9.733847837085739529e-01,9.727006849388944998e-01,9.703523442533924515e-01,9.696088890941648719e-01,9.690402811144070983e-01,9.684813952114624813e-01,9.677998053669301104e-01,9.675657126677935649e-01,9.985878378743981987e-01,9.971894656133889479e-01,9.969371733957606008e-01,9.967195056082766014e-01,9.916536544611729287e-01,9.890297701272845465e-01,9.877208576064877565e-01,9.807866770221679298e-01,9.799289136485089813e-01,9.770124644782069989e-01,9.749718885076517072e-01,9.738752444554136245e-01,9.724363967620449634e-01,9.721433588502410572e-01,9.720732966403616837e-01
9.988004012729564396e-01,9.931718326513545581e-01,9.902945402704609323e-01,9.874585683027351513e-01,9.816110392355104075e-01,9.809412114960325280e-01,9.787309911067320067e-01,9.762766937037593573e-01,9.740118938261473902e-01,9.736237653132445713e-01,9.729441033776032866e-01,9.706157686067498069e-01,9.698802850280004995e-01,9.693161778959408226e-01,9.687616141689822102e-01,9.680870671037934416e-01,9.678549521359881558e-01,9.985991566350654880e-01,9.972129463576939745e-01,9.969631556159248564e-01,9.967477998262734840e-01,9.917202269366822698e-01,9.891186766502524375e-01,9.878208797665994911e-01,9.809618777854236527e-01,9.801129919654262279e-01,9.772402856033356455e-01,9.752314116964515556e-01,9.741475611247892852e-01,9.727229843013396327e-01,9.724331875685263693e-01,9.723642200292665905e-01
9.988099024191954278e-01,9.932266121965871442e-01,9.903736300502640200e-01,9.875617194076784511e-01,9.817795116448744253e-01,9.811240916759317310e-01,9.789281877137985255e-01,9.764941579755505030e-01,9.742481948190526708e-01,9.738626176308710081e-01,9.731873899273427719e-01,9.708790492654882920e-01,9.701515325436337323e-01,9.695919235242067558e-01,9.690416793287301989e-01,9.683741707308753943e-01,9.681440322748031679e-01,9.986104710642811355e-01,9.972364221311114107e-01,9.969891327274587045e-01,9.967760888030592348e-01,9.917867709481492655e-01,9.892075503458208630e-01,9.879208668017616102e-01,9.811369832768980226e-01,9.802969693057598244e-01,9.774679792559680669e-01,9.754907885350364571e-01,9.744197237951002233e-01,9.730094091270300449e-01,9.727228515911395812e-01,9.726549780561029035e-01
9.988540650441640745e-01,9.934792732657670156e-01,9.907348959294769442e-01,9.880301990449225080e-01,9.824920136258936676e-01,9.818747478338544221e-01,9.797558588518728850e-01,9.774138936761882501e-01,9.752530489822760495e-01,9.748810698569942979e-01,9.742296119963513856e-01,9.720097142188074413e-01,9.713125165718214937e-01,9.707738291488772209e-01,9.702440033577182099e-01,9.696039083984016038e-01,9.693825569981040502e-01,9.986622570537789789e-01,9.973402435457708881e-01,9.971027758081497661e-01,9.968984236368362284e-01,9.920928490764227003e-01,9.896111282549673316e-01,9.883730362537959113e-01,9.818756009729474599e-01,9.810700321267603607e-01,9.783774734300800802e-01,9.764971933015184069e-01,9.754721653153519689e-01,9.741187156819943738e-01,9.738442080784395216e-01,9.737796679580279502e-01
9.988981573885777898e-01,9.937314959967988859e-01,9.910954922294383795e-01,9.884977734939001115e-01,9.832030466591930029e-01,9.826238336412729257e-01,9.805817845830251400e-01,9.783316530479572171e-01,9.762557126367683580e-01,9.758972978022755207e-01,9.752695500505961235e-01,9.731378650739860303e-01,9.724709072022919010e-01,9.719530864909036172e-01,9.714436254549460026e-01,9.708308716293214680e-01,9.706182842212416340e-01,9.987139709135184340e-01,9.974439793013696320e-01,9.972163307525713227e-01,9.970206681172748553e-01,9.923984398345792046e-01,9.900141289542429002e-01,9.888245826369611580e-01,9.826126926752758450e-01,9.818414923748699508e-01,9.792850524350273922e-01,9.775014610875024657e-01,9.765223637301858606e-01,9.752256434241791672e-01,9.749631572520965905e-01,9.749019426926284204e-01
9.988644014640338797e-01,9.935388903180254472e-01,9.908210159806550843e-01,9.881425528515621615e-01,9.826763848473687446e-01,9.820752714399748617e-01,9.799717635913687275e-01,9.776518585611403411e-01,9.755115229476627459e-01,9.751422861618633808e-01,9.744955920058240295e-01,9.722974929065245631e-01,9.716090651252745625e-01,9.710752637966590939e-01,9.705501244128883487e-01,9.699177658984949879e-01,9.696985683432139957e-01,9.986745831046927036e-01,9.973658978911866813e-01,9.971311862888539990e-01,9.969293879445381146e-01,9.921652977532969819e-01,9.897079968083269952e-01,9.884820564496765716e-01,9.820672610293670335e-01,9.812714489889310387e-01,9.786275368013992448e-01,9.767825452625908955e-01,9.757716387626389487e-01,9.744338452767462577e-01,9.741629082624743141e-01,9.740995866896344779e-01
9.988305996002567744e-01,9.933460025508311642e-01,9.905461126251571269e-01,9.877867592403885011e-01,9.821488211324419515e-01,9.815257530431250599e-01,9.793606790617606084e-01,9.769708633228942896e-01,9.747660070135680810e-01,9.743859278557190917e-01,9.737202511187769138e-01,9.714556054727905288e-01,9.707456648310861524e-01,9.701958512419125435e-01,9.696550025141376095e-01,9.690030002177658641e-01,9.687771795474395820e-01,9.986351481756137183e-01,9.972877610791242020e-01,9.970459850363564414e-01,9.968380497872958435e-01,9.919318432256362117e-01,9.894014987942199024e-01,9.881391379083379611e-01,9.815208958313172971e-01,9.807004298656915031e-01,9.779688884097582635e-01,9.760623905891777641e-01,9.750196212534929519e-01,9.736406831918072990e-01,9.733612809266206645e-01,9.732958487634908451e-01
9.987572429089540682e-01,9.929275209527236301e-01,9.899499534396400957e-01,9.870153802526320241e-01,9.810101991994309989e-01,9.803422364056970650e-01,9.780424423399436407e-01,9.755009735077575517e-01,9.731562063452591227e-01,9.727524067479482728e-01,9.720451880574785264e-01,9.696364234533737525e-01,9.688804103562264070e-01,9.682958123504920023e-01,9.677208052308131636e-01,9.670266525162005689e-01,9.667864844836093763e-01,9.985496695410620571e-01,9.971188960924520783e-01,9.968619965756838619e-01,9.966409714150734622e-01,9.914255408406170700e-01,9.887374686630513443e-01,9.873964561830959052e-01,9.803419141548384008e-01,9.794685830314948660e-01,9.765533119198018808e-01,9.745182170473862815e-01,9.734075846708071245e-01,9.719402332438094039e-01,9.716427465355265136e-01,9.715729042164519269e-01
